order_id,date,customer_id,category,subcategory,price,size,color,returned,rating,payment_method,margin,day_of_week,day_of_month
ORDER_0999,2022-12-15,CUST_0053,Blusas,Social,133.54,GG,Rosa,False,4,Credit Card,64.1,3,15
ORDER_1000,2022-12-16,CUST_0107,Blusas,Moletom,158.85,M,Rosa,False,5,Boleto,71.48,4,16
ORDER_1001,2022-12-16,CUST_0357,Blusas,T-shirt,100.28,GG,Preto,False,5,Debit Card,42.12,4,16
ORDER_1002,2022-12-16,CUST_0304,Blusas,T-shirt,79.28,P,Preto,True,5,Debit Card,33.3,4,16
ORDER_1003,2022-12-16,CUST_0135,Acessórios,Cintos,50.31,Único,Dourado,False,5,PIX,25.16,4,16
ORDER_1004,2022-12-18,CUST_0443,Vestidos,Festa,657.71,P,Rosa,True,1,Credit Card,301.45,6,18
ORDER_1005,2022-12-19,CUST_0069,Calças,Moletom,99.4,P,Branco,False,3,Boleto,44.73,0,19
ORDER_1006,2022-12-19,CUST_0011,Calças,Moletom,120.61,P,Branco,False,5,Credit Card,54.27,0,19
ORDER_1007,2022-12-20,CUST_0143,Acessórios,Bolsas,175.44,Único,Marrom,False,5,Credit Card,96.49,1,20
ORDER_1008,2022-12-22,CUST_0192,Calças,Moletom,134.6,M,Branco,False,5,Debit Card,60.57,3,22
ORDER_1009,2022-12-22,CUST_0387,Acessórios,Bijuterias,76.71,Único,Prata,False,2,Debit Card,46.03,3,22
ORDER_1010,2022-12-22,CUST_0378,Calças,Jeans,245.11,P,Branco,False,2,Debit Card,117.65,3,22
ORDER_1011,2022-12-22,CUST_0069,Calças,Jeans,158.01,GG,Preto,True,3,PIX,75.84,3,22
ORDER_1012,2022-12-22,CUST_0023,Acessórios,Bijuterias,82.26,Único,Preto,False,4,Debit Card,49.36,3,22
ORDER_1013,2022-12-23,CUST_0181,Calças,Jeans,199.94,GG,Azul,False,5,PIX,95.97,4,23
ORDER_1014,2022-12-23,CUST_0293,Acessórios,Bijuterias,43.26,Único,Prata,False,3,PIX,25.96,4,23
ORDER_1015,2022-12-24,CUST_0009,Calças,Jeans,210.23,P,Branco,False,5,Credit Card,84.09,5,24
ORDER_1016,2022-12-25,CUST_0271,Vestidos,Casual,183.74,M,Azul,False,5,Debit Card,57.42,6,25
ORDER_1017,2022-12-25,CUST_0387,Acessórios,Cintos,156.72,Único,Prata,False,4,PIX,54.41,6,25
ORDER_1018,2022-12-25,CUST_0093,Blusas,T-shirt,157.58,GG,Azul,False,5,Boleto,45.96,6,25
ORDER_1019,2022-12-25,CUST_0454,Blusas,T-shirt,148.35,M,Rosa,False,3,Credit Card,43.27,6,25
ORDER_1020,2022-12-26,CUST_0017,Blusas,T-shirt,70.46,GG,Rosa,False,5,Debit Card,24.66,0,26
ORDER_1021,2022-12-26,CUST_0154,Calças,Social,308.39,P,Azul,False,3,PIX,133.63,0,26
ORDER_1022,2022-12-26,CUST_0405,Acessórios,Bolsas,442.07,Único,Marrom,False,5,Credit Card,202.61,0,26
ORDER_1023,2022-12-27,CUST_0328,Blusas,Social,167.32,M,Preto,False,5,Boleto,66.93,1,27
ORDER_1024,2022-12-27,CUST_0149,Acessórios,Bijuterias,99.91,Único,Prata,False,5,Debit Card,49.96,1,27
ORDER_1025,2022-12-27,CUST_0377,Blusas,T-shirt,65.62,M,Azul,False,3,Debit Card,22.97,1,27
ORDER_1026,2022-12-29,CUST_0267,Acessórios,Bolsas,314.56,Único,Prata,False,4,Credit Card,144.17,3,29
ORDER_1027,2022-12-29,CUST_0422,Blusas,Moletom,219.49,M,Preto,False,2,PIX,82.31,3,29
ORDER_1028,2022-12-29,CUST_0328,Calças,Moletom,135.25,M,Azul,False,4,PIX,50.72,3,29
ORDER_1029,2022-12-29,CUST_0106,Saias,Midi,164.82,P,Rosa,False,5,Boleto,68.67,3,29
ORDER_1030,2022-12-29,CUST_0472,Saias,Longa,252.48,P,Vermelho,False,5,Boleto,109.41,3,29
ORDER_1031,2022-12-30,CUST_0381,Calças,Moletom,211.19,P,Preto,False,4,Boleto,79.2,4,30
ORDER_1032,2022-12-30,CUST_0035,Vestidos,Casual,131.66,G,Rosa,False,5,PIX,49.37,4,30
ORDER_1033,2022-12-30,CUST_0119,Saias,Midi,170.53,M,Azul,False,3,Boleto,71.06,4,30
ORDER_1034,2022-12-31,CUST_0014,Acessórios,Bijuterias,43.11,Único,Dourado,False,4,Boleto,17.96,5,31
ORDER_1035,2022-12-31,CUST_0014,Calças,Moletom,149.76,M,Azul,False,4,Boleto,46.8,5,31
ORDER_1036,2022-12-31,CUST_0266,Vestidos,Casual,141.93,G,Vermelho,False,4,Debit Card,44.35,5,31
ORDER_1037,2022-12-31,CUST_0140,Acessórios,Bolsas,523.96,Único,Prata,True,3,Credit Card,200.12,5,31
ORDER_1038,2022-12-31,CUST_0294,Blusas,Moletom,239.24,G,Preto,False,4,PIX,74.76,5,31
ORDER_1039,2023-01-01,CUST_0364,Calças,Moletom,179.91,P,Branco,False,5,Debit Card,56.22,6,1
ORDER_1040,2023-01-01,CUST_0119,Acessórios,Cintos,92.39,Único,Preto,False,3,Boleto,32.08,6,1
ORDER_1041,2023-01-02,CUST_0238,Saias,Longa,270.55,P,Preto,False,2,PIX,117.24,0,2
ORDER_1042,2023-01-02,CUST_0034,Vestidos,Praia,129.56,P,Rosa,False,5,Debit Card,53.98,0,2
ORDER_1043,2023-01-02,CUST_0169,Calças,Social,366.31,GG,Azul,False,5,PIX,158.74,0,2
ORDER_1044,2023-01-04,CUST_0010,Blusas,Social,241.46,G,Rosa,False,4,PIX,96.59,2,4
ORDER_1045,2023-01-04,CUST_0122,Blusas,Moletom,176.99,M,Azul,False,5,Debit Card,66.37,2,4
ORDER_1046,2023-01-04,CUST_0401,Saias,Mini,212.03,G,Azul,False,2,Credit Card,83.04,2,4
ORDER_1047,2023-01-05,CUST_0145,Calças,Social,418.32,G,Azul,False,3,PIX,181.27,3,5
ORDER_1048,2023-01-05,CUST_0451,Saias,Midi,187.96,M,Vermelho,False,3,Debit Card,78.31,3,5
ORDER_1049,2023-01-06,CUST_0446,Acessórios,Bolsas,321.73,Único,Dourado,False,2,Credit Card,176.95,4,6
ORDER_1050,2023-01-06,CUST_0223,Blusas,T-shirt,57.44,G,Branco,False,4,PIX,24.12,4,6
ORDER_1051,2023-01-06,CUST_0371,Blusas,Social,155.37,GG,Branco,True,1,PIX,74.58,4,6
ORDER_1052,2023-01-06,CUST_0257,Vestidos,Casual,183.04,G,Azul,False,2,Credit Card,82.37,4,6
ORDER_1053,2023-01-07,CUST_0268,Acessórios,Cintos,87.91,Único,Dourado,False,4,Credit Card,36.63,5,7
ORDER_1054,2023-01-08,CUST_0359,Blusas,Moletom,156.07,P,Azul,False,5,Credit Card,58.53,6,8
ORDER_1055,2023-01-08,CUST_0004,Acessórios,Bolsas,307.54,Único,Preto,True,3,PIX,140.95,6,8
ORDER_1056,2023-01-08,CUST_0426,Calças,Social,267.1,G,Preto,True,4,Credit Card,115.74,6,8
ORDER_1057,2023-01-08,CUST_0397,Calças,Moletom,202.26,M,Azul,False,4,Boleto,75.85,6,8
ORDER_1058,2023-01-09,CUST_0354,Blusas,Moletom,134.04,P,Rosa,False,5,PIX,60.32,0,9
ORDER_1059,2023-01-09,CUST_0106,Saias,Mini,104.97,M,Vermelho,False,3,Debit Card,49.34,0,9
ORDER_1060,2023-01-09,CUST_0085,Calças,Jeans,191.24,M,Branco,False,3,PIX,91.8,0,9
ORDER_1061,2023-01-09,CUST_0214,Blusas,Social,146.34,G,Rosa,False,4,Credit Card,70.24,0,9
ORDER_1062,2023-01-10,CUST_0121,Vestidos,Praia,83.85,G,Azul,True,2,Credit Card,41.92,1,10
ORDER_1063,2023-01-10,CUST_0132,Acessórios,Bolsas,264.63,Único,Dourado,False,2,Debit Card,145.55,1,10
ORDER_1064,2023-01-11,CUST_0338,Calças,Moletom,125.12,G,Branco,False,4,Debit Card,56.3,2,11
ORDER_1065,2023-01-11,CUST_0197,Calças,Jeans,286.84,G,Branco,False,4,Debit Card,137.68,2,11
ORDER_1066,2023-01-11,CUST_0019,Calças,Jeans,222.59,M,Preto,False,1,Credit Card,106.84,2,11
ORDER_1067,2023-01-12,CUST_0130,Saias,Mini,88.56,G,Preto,False,5,Debit Card,41.62,3,12
ORDER_1068,2023-01-12,CUST_0012,Acessórios,Cintos,66.17,Único,Preto,False,3,PIX,33.09,3,12
ORDER_1069,2023-01-12,CUST_0081,Calças,Moletom,146.39,GG,Azul,False,5,PIX,65.88,3,12
ORDER_1070,2023-01-13,CUST_0330,Blusas,Social,144.35,GG,Preto,False,5,PIX,69.29,4,13
ORDER_1071,2023-01-13,CUST_0354,Calças,Social,171.37,P,Branco,False,4,PIX,89.11,4,13
ORDER_1072,2023-01-13,CUST_0262,Vestidos,Festa,364.42,M,Azul,False,5,Credit Card,200.43,4,13
ORDER_1073,2023-01-14,CUST_0392,Blusas,Moletom,204.7,GG,Branco,False,4,Debit Card,76.76,5,14
ORDER_1074,2023-01-14,CUST_0125,Calças,Jeans,161.8,G,Azul,False,3,PIX,64.72,5,14
ORDER_1075,2023-01-15,CUST_0307,Acessórios,Bijuterias,76.31,Único,Marrom,False,5,Credit Card,38.15,6,15
ORDER_1076,2023-01-15,CUST_0267,Calças,Jeans,156.13,M,Azul,False,4,Debit Card,62.45,6,15
ORDER_1077,2023-01-15,CUST_0447,Calças,Moletom,130.93,M,Azul,False,4,Credit Card,49.1,6,15
ORDER_1078,2023-01-15,CUST_0441,Saias,Longa,197.95,G,Azul,False,4,Debit Card,85.78,6,15
ORDER_1079,2023-01-16,CUST_0383,Blusas,Moletom,168.71,GG,Branco,False,5,PIX,75.92,0,16
ORDER_1080,2023-01-16,CUST_0140,Blusas,Moletom,178.53,GG,Branco,False,3,Debit Card,80.34,0,16
ORDER_1081,2023-01-16,CUST_0329,Blusas,Social,149.16,G,Rosa,False,4,Debit Card,71.6,0,16
ORDER_1082,2023-01-17,CUST_0002,Calças,Moletom,148.02,P,Azul,True,2,Boleto,66.61,1,17
ORDER_1083,2023-01-17,CUST_0008,Blusas,Moletom,106.89,G,Azul,False,3,PIX,48.1,1,17
ORDER_1084,2023-01-18,CUST_0250,Blusas,Social,127.93,P,Branco,True,5,PIX,61.41,2,18
ORDER_1085,2023-01-19,CUST_0139,Blusas,T-shirt,88.16,M,Azul,False,5,PIX,37.03,3,19
ORDER_1086,2023-01-20,CUST_0124,Blusas,Social,129.25,G,Preto,True,3,Credit Card,62.04,4,20
ORDER_1087,2023-01-20,CUST_0309,Vestidos,Casual,118.37,M,Vermelho,False,4,PIX,53.27,4,20
ORDER_1088,2023-01-20,CUST_0228,Acessórios,Bijuterias,92.01,Único,Marrom,False,3,Boleto,55.21,4,20
ORDER_1089,2023-01-21,CUST_0010,Calças,Jeans,332.11,P,Azul,False,5,PIX,132.84,5,21
ORDER_1090,2023-01-21,CUST_0469,Acessórios,Bolsas,295.24,Único,Preto,False,2,Boleto,135.32,5,21
ORDER_1091,2023-01-21,CUST_0212,Blusas,Moletom,193.45,M,Preto,False,5,Credit Card,72.54,5,21
ORDER_1092,2023-01-21,CUST_0112,Blusas,Social,182.65,GG,Azul,False,1,Credit Card,73.06,5,21
ORDER_1093,2023-01-21,CUST_0008,Calças,Jeans,202.0,GG,Branco,False,4,PIX,80.8,5,21
ORDER_1094,2023-01-21,CUST_0292,Saias,Longa,291.79,P,Vermelho,False,4,PIX,126.44,5,21
ORDER_1095,2023-01-21,CUST_0477,Vestidos,Festa,434.26,P,Rosa,False,3,Boleto,199.03,5,21
ORDER_1096,2023-01-22,CUST_0362,Vestidos,Festa,665.68,P,Azul,False,4,PIX,305.1,6,22
ORDER_1097,2023-01-22,CUST_0460,Acessórios,Cintos,128.24,Único,Marrom,False,1,Credit Card,53.44,6,22
ORDER_1098,2023-01-22,CUST_0253,Saias,Midi,244.9,M,Azul,False,4,Boleto,102.04,6,22
ORDER_1099,2023-01-22,CUST_0014,Acessórios,Bolsas,282.47,Único,Marrom,False,2,PIX,129.46,6,22
ORDER_1100,2023-01-23,CUST_0240,Saias,Midi,123.96,P,Vermelho,False,5,Credit Card,61.98,0,23
ORDER_1101,2023-01-23,CUST_0438,Blusas,Social,148.74,G,Rosa,False,5,Credit Card,71.4,0,23
ORDER_1102,2023-01-24,CUST_0242,Calças,Moletom,130.79,GG,Preto,True,4,Boleto,58.86,1,24
ORDER_1103,2023-01-24,CUST_0469,Calças,Social,242.32,P,Preto,True,5,Credit Card,126.01,1,24
ORDER_1104,2023-01-25,CUST_0342,Acessórios,Cintos,71.52,Único,Marrom,False,5,Boleto,29.8,2,25
ORDER_1105,2023-01-25,CUST_0149,Calças,Jeans,271.25,P,Branco,False,3,Boleto,108.5,2,25
ORDER_1106,2023-01-25,CUST_0236,Blusas,Moletom,177.49,M,Azul,False,4,Boleto,66.56,2,25
ORDER_1107,2023-01-26,CUST_0306,Acessórios,Cintos,135.65,Único,Dourado,True,1,Credit Card,56.52,3,26
ORDER_1108,2023-01-26,CUST_0478,Calças,Jeans,294.55,M,Preto,False,4,Credit Card,117.82,3,26
ORDER_1109,2023-01-26,CUST_0167,Saias,Mini,182.53,G,Preto,False,4,Boleto,71.49,3,26
ORDER_1110,2023-01-27,CUST_0020,Calças,Jeans,341.88,M,Azul,False,5,PIX,136.75,4,27
ORDER_1111,2023-01-27,CUST_0216,Acessórios,Bijuterias,59.62,Único,Dourado,False,2,PIX,29.81,4,27
ORDER_1112,2023-01-27,CUST_0343,Calças,Moletom,175.16,P,Azul,False,3,Credit Card,65.69,4,27
ORDER_1113,2023-01-27,CUST_0135,Saias,Mini,117.58,M,Azul,False,4,Boleto,46.05,4,27
ORDER_1114,2023-01-28,CUST_0393,Saias,Mini,153.19,P,Vermelho,False,2,Debit Card,50.0,5,28
ORDER_1115,2023-01-28,CUST_0129,Acessórios,Cintos,165.97,Único,Marrom,False,4,Credit Card,57.63,5,28
ORDER_1116,2023-01-28,CUST_0410,Acessórios,Cintos,194.39,Único,Prata,False,4,Credit Card,67.5,5,28
ORDER_1117,2023-01-28,CUST_0422,Acessórios,Cintos,129.64,Único,Prata,False,5,Boleto,45.02,5,28
ORDER_1118,2023-01-29,CUST_0294,Saias,Mini,258.72,M,Vermelho,False,2,Debit Card,84.44,6,29
ORDER_1119,2023-01-29,CUST_0246,Calças,Social,439.89,GG,Azul,False,4,Boleto,158.85,6,29
ORDER_1120,2023-01-29,CUST_0189,Acessórios,Bolsas,244.11,Único,Marrom,False,2,Debit Card,93.24,6,29
ORDER_1121,2023-01-30,CUST_0044,Blusas,T-shirt,125.69,M,Azul,False,5,Boleto,43.99,0,30
ORDER_1122,2023-01-30,CUST_0086,Vestidos,Praia,140.66,M,Preto,False,3,Boleto,58.61,0,30
ORDER_1123,2023-01-30,CUST_0044,Blusas,Moletom,230.75,GG,Preto,False,1,Credit Card,86.53,0,30
ORDER_1124,2023-01-31,CUST_0330,Saias,Midi,171.44,G,Vermelho,False,4,PIX,71.44,1,31
ORDER_1125,2023-01-31,CUST_0375,Calças,Social,350.72,P,Preto,False,5,PIX,151.98,1,31
ORDER_1126,2023-01-31,CUST_0446,Saias,Longa,343.36,P,Preto,False,3,Credit Card,148.79,1,31
ORDER_1127,2023-01-31,CUST_0378,Calças,Social,410.17,GG,Azul,False,4,Debit Card,177.74,1,31
ORDER_1128,2023-02-01,CUST_0390,Vestidos,Casual,214.04,G,Vermelho,False,2,PIX,80.27,2,1
ORDER_1129,2023-02-01,CUST_0145,Blusas,Moletom,205.93,G,Branco,False,3,PIX,77.22,2,1
ORDER_1130,2023-02-01,CUST_0051,Saias,Longa,279.5,P,Vermelho,True,2,PIX,121.12,2,1
ORDER_1131,2023-02-01,CUST_0242,Acessórios,Bolsas,282.64,Único,Preto,True,2,Debit Card,129.54,2,1
ORDER_1132,2023-02-02,CUST_0294,Acessórios,Cintos,160.39,Único,Preto,False,4,Boleto,66.83,3,2
ORDER_1133,2023-02-02,CUST_0408,Vestidos,Praia,117.23,G,Rosa,False,1,PIX,48.84,3,2
ORDER_1134,2023-02-02,CUST_0051,Blusas,T-shirt,101.95,M,Rosa,False,5,Credit Card,35.68,3,2
ORDER_1135,2023-02-03,CUST_0266,Acessórios,Cintos,85.87,Único,Preto,False,5,Credit Card,35.78,4,3
ORDER_1136,2023-02-04,CUST_0120,Blusas,T-shirt,155.78,M,Rosa,False,4,Boleto,45.44,5,4
ORDER_1137,2023-02-05,CUST_0200,Acessórios,Cintos,144.27,Único,Prata,False,4,PIX,50.09,6,5
ORDER_1138,2023-02-05,CUST_0405,Vestidos,Praia,200.74,M,Vermelho,False,2,PIX,69.7,6,5
ORDER_1139,2023-02-05,CUST_0248,Acessórios,Bolsas,504.99,Único,Prata,False,5,Credit Card,192.88,6,5
ORDER_1140,2023-02-05,CUST_0070,Vestidos,Festa,578.07,M,Azul,False,4,PIX,220.79,6,5
ORDER_1141,2023-02-05,CUST_0341,Vestidos,Festa,640.8,G,Azul,False,5,Boleto,244.75,6,5
ORDER_1142,2023-02-05,CUST_0057,Acessórios,Bijuterias,60.54,Único,Prata,False,1,PIX,25.22,6,5
ORDER_1143,2023-02-05,CUST_0382,Calças,Social,328.32,G,Preto,False,1,PIX,118.56,6,5
ORDER_1144,2023-02-05,CUST_0039,Acessórios,Cintos,102.99,Único,Marrom,False,3,PIX,35.76,6,5
ORDER_1145,2023-02-06,CUST_0472,Saias,Longa,219.82,P,Vermelho,False,5,PIX,114.31,0,6
ORDER_1146,2023-02-06,CUST_0289,Vestidos,Festa,366.99,G,Preto,False,5,PIX,201.84,0,6
ORDER_1147,2023-02-06,CUST_0443,Calças,Social,297.14,GG,Branco,False,1,Debit Card,154.51,0,6
ORDER_1148,2023-02-06,CUST_0018,Calças,Jeans,194.41,GG,Preto,False,4,Credit Card,93.32,0,6
ORDER_1149,2023-02-07,CUST_0440,Blusas,T-shirt,58.11,G,Azul,False,5,Boleto,24.41,1,7
ORDER_1150,2023-02-07,CUST_0220,Blusas,T-shirt,73.66,P,Azul,False,3,Credit Card,30.94,1,7
ORDER_1151,2023-02-07,CUST_0313,Blusas,T-shirt,66.69,P,Preto,False,5,Debit Card,28.01,1,7
ORDER_1152,2023-02-08,CUST_0244,Blusas,T-shirt,74.23,M,Rosa,False,3,PIX,31.18,2,8
ORDER_1153,2023-02-08,CUST_0352,Acessórios,Bijuterias,77.47,Único,Dourado,False,5,Debit Card,46.48,2,8
ORDER_1154,2023-02-09,CUST_0460,Saias,Mini,172.02,P,Rosa,False,2,Debit Card,80.85,3,9
ORDER_1155,2023-02-09,CUST_0304,Saias,Midi,227.02,P,Rosa,False,4,PIX,113.51,3,9
ORDER_1156,2023-02-09,CUST_0298,Acessórios,Bolsas,440.12,Único,Preto,False,1,PIX,242.07,3,9
ORDER_1157,2023-02-10,CUST_0283,Vestidos,Praia,135.27,M,Vermelho,False,4,Debit Card,67.64,4,10
ORDER_1158,2023-02-11,CUST_0074,Calças,Jeans,288.9,M,Preto,False,4,Boleto,115.56,5,11
ORDER_1159,2023-02-11,CUST_0110,Calças,Moletom,167.92,P,Preto,False,5,Boleto,62.97,5,11
ORDER_1160,2023-02-11,CUST_0180,Saias,Mini,116.02,M,Vermelho,False,4,PIX,45.44,5,11
ORDER_1161,2023-02-12,CUST_0426,Calças,Social,263.35,P,Preto,True,2,Debit Card,114.12,6,12
ORDER_1162,2023-02-12,CUST_0032,Acessórios,Bolsas,452.52,Único,Preto,False,4,Credit Card,207.41,6,12
ORDER_1163,2023-02-13,CUST_0234,Vestidos,Praia,99.48,M,Azul,False,4,Debit Card,49.74,0,13
ORDER_1164,2023-02-14,CUST_0282,Saias,Longa,292.07,G,Vermelho,True,1,Credit Card,151.88,1,14
ORDER_1165,2023-02-14,CUST_0025,Vestidos,Festa,321.33,M,Rosa,False,5,PIX,176.73,1,14
ORDER_1166,2023-02-14,CUST_0331,Acessórios,Bolsas,285.36,Único,Prata,False,4,PIX,156.95,1,14
ORDER_1167,2023-02-15,CUST_0279,Vestidos,Festa,339.27,G,Vermelho,False,5,Debit Card,186.6,2,15
ORDER_1168,2023-02-15,CUST_0226,Blusas,Social,244.69,G,Preto,False,5,Debit Card,117.45,2,15
ORDER_1169,2023-02-15,CUST_0057,Saias,Mini,125.54,M,Rosa,False,5,Debit Card,59.0,2,15
ORDER_1170,2023-02-16,CUST_0180,Saias,Midi,171.88,M,Azul,False,5,Credit Card,85.94,3,16
ORDER_1171,2023-02-17,CUST_0232,Blusas,Moletom,135.15,G,Azul,False,3,PIX,60.82,4,17
ORDER_1172,2023-02-18,CUST_0382,Vestidos,Festa,424.87,M,Preto,False,4,PIX,194.73,5,18
ORDER_1173,2023-02-18,CUST_0343,Acessórios,Bolsas,425.94,Único,Prata,False,4,Credit Card,195.22,5,18
ORDER_1174,2023-02-18,CUST_0477,Calças,Jeans,161.34,P,Preto,False,5,PIX,64.54,5,18
ORDER_1175,2023-02-19,CUST_0287,Vestidos,Festa,515.6,G,Preto,False,4,PIX,236.32,6,19
ORDER_1176,2023-02-19,CUST_0064,Calças,Moletom,158.89,M,Azul,False,5,Boleto,59.58,6,19
ORDER_1177,2023-02-19,CUST_0455,Vestidos,Casual,235.12,P,Preto,False,5,Credit Card,88.17,6,19
ORDER_1178,2023-02-20,CUST_0232,Blusas,Moletom,102.7,M,Preto,False,4,PIX,46.22,0,20
ORDER_1179,2023-02-20,CUST_0289,Calças,Social,206.92,G,Branco,False,5,Credit Card,107.6,0,20
ORDER_1180,2023-02-20,CUST_0213,Blusas,Social,180.88,P,Preto,False,1,Boleto,86.82,0,20
ORDER_1181,2023-02-21,CUST_0258,Acessórios,Cintos,116.99,Único,Dourado,False,5,Credit Card,58.49,1,21
ORDER_1182,2023-02-22,CUST_0018,Blusas,Social,238.88,P,Azul,False,5,Credit Card,114.66,2,22
ORDER_1183,2023-02-22,CUST_0175,Acessórios,Bijuterias,57.9,Único,Marrom,False,2,Debit Card,34.74,2,22
ORDER_1184,2023-02-22,CUST_0417,Vestidos,Praia,142.14,M,Rosa,False,3,Boleto,71.07,2,22
ORDER_1185,2023-02-22,CUST_0229,Acessórios,Cintos,67.25,Único,Preto,False,5,Boleto,33.62,2,22
ORDER_1186,2023-02-23,CUST_0226,Vestidos,Casual,110.68,P,Rosa,False,4,Credit Card,49.81,3,23
ORDER_1187,2023-02-23,CUST_0084,Calças,Social,219.97,GG,Branco,False,5,Credit Card,114.38,3,23
ORDER_1188,2023-02-23,CUST_0291,Calças,Social,321.49,M,Branco,False,3,PIX,167.17,3,23
ORDER_1189,2023-02-24,CUST_0435,Saias,Longa,232.37,G,Rosa,False,3,Credit Card,120.83,4,24
ORDER_1190,2023-02-24,CUST_0370,Calças,Social,252.22,M,Preto,False,3,Credit Card,131.15,4,24
ORDER_1191,2023-02-24,CUST_0246,Acessórios,Bijuterias,59.44,Único,Marrom,False,3,Credit Card,35.66,4,24
ORDER_1192,2023-02-24,CUST_0402,Saias,Longa,186.42,G,Rosa,False,3,Credit Card,96.94,4,24
ORDER_1193,2023-02-24,CUST_0110,Blusas,T-shirt,63.83,M,Branco,False,5,Credit Card,26.81,4,24
ORDER_1194,2023-02-26,CUST_0254,Blusas,T-shirt,147.07,GG,Azul,False,5,Credit Card,42.89,6,26
ORDER_1195,2023-02-26,CUST_0088,Blusas,Social,183.36,M,Preto,False,5,PIX,61.12,6,26
ORDER_1196,2023-02-26,CUST_0072,Blusas,Social,229.69,P,Azul,False,3,Credit Card,76.56,6,26
ORDER_1197,2023-02-26,CUST_0381,Vestidos,Praia,181.73,M,Rosa,False,4,Credit Card,63.1,6,26
ORDER_1198,2023-02-26,CUST_0030,Blusas,T-shirt,119.81,GG,Rosa,False,5,PIX,34.94,6,26
ORDER_1199,2023-02-28,CUST_0172,Saias,Longa,273.43,M,Vermelho,False,3,Credit Card,118.49,1,28
ORDER_1200,2023-02-28,CUST_0309,Blusas,T-shirt,82.85,GG,Branco,False,4,Debit Card,29.0,1,28
ORDER_1201,2023-03-01,CUST_0394,Acessórios,Bijuterias,56.86,Único,Preto,True,1,PIX,28.43,2,1
ORDER_1202,2023-03-01,CUST_0343,Blusas,Social,244.1,G,Azul,False,5,Boleto,97.64,2,1
ORDER_1203,2023-03-02,CUST_0436,Acessórios,Cintos,176.56,Único,Marrom,False,5,Credit Card,73.56,3,2
ORDER_1204,2023-03-02,CUST_0177,Acessórios,Cintos,172.82,Único,Prata,True,2,Debit Card,72.01,3,2
ORDER_1205,2023-03-03,CUST_0139,Calças,Social,322.57,P,Branco,False,5,Debit Card,139.78,4,3
ORDER_1206,2023-03-03,CUST_0194,Calças,Moletom,126.08,G,Branco,False,5,Debit Card,47.28,4,3
ORDER_1207,2023-03-04,CUST_0186,Blusas,Moletom,280.08,P,Azul,False,4,Debit Card,87.53,5,4
ORDER_1208,2023-03-04,CUST_0218,Vestidos,Praia,204.8,G,Rosa,False,4,Credit Card,71.11,5,4
ORDER_1209,2023-03-04,CUST_0164,Saias,Mini,159.91,G,Rosa,False,3,Boleto,52.19,5,4
ORDER_1210,2023-03-05,CUST_0161,Acessórios,Cintos,92.43,Único,Preto,False,3,Boleto,32.09,6,5
ORDER_1211,2023-03-05,CUST_0431,Acessórios,Bijuterias,65.15,Único,Marrom,False,3,Debit Card,27.14,6,5
ORDER_1212,2023-03-06,CUST_0013,Calças,Moletom,146.16,M,Preto,False,5,Boleto,65.77,0,6
ORDER_1213,2023-03-06,CUST_0296,Vestidos,Festa,496.94,M,Rosa,False,5,Credit Card,273.32,0,6
ORDER_1214,2023-03-07,CUST_0089,Blusas,T-shirt,75.45,P,Preto,False,5,PIX,31.69,1,7
ORDER_1215,2023-03-08,CUST_0324,Calças,Social,214.5,G,Azul,False,4,Boleto,111.54,2,8
ORDER_1216,2023-03-08,CUST_0042,Saias,Mini,85.48,P,Preto,False,4,Credit Card,40.18,2,8
ORDER_1217,2023-03-11,CUST_0403,Saias,Mini,180.84,P,Preto,False,5,Boleto,70.83,5,11
ORDER_1218,2023-03-11,CUST_0210,Acessórios,Cintos,100.45,Único,Prata,False,5,PIX,41.85,5,11
ORDER_1219,2023-03-11,CUST_0229,Acessórios,Cintos,75.22,Único,Marrom,False,3,Debit Card,31.34,5,11
ORDER_1220,2023-03-11,CUST_0350,Saias,Mini,207.42,G,Preto,False,4,PIX,81.24,5,11
ORDER_1221,2023-03-11,CUST_0275,Acessórios,Bijuterias,107.46,Único,Marrom,False,5,Boleto,53.73,5,11
ORDER_1222,2023-03-11,CUST_0442,Blusas,T-shirt,60.85,GG,Rosa,False,4,Boleto,21.3,5,11
ORDER_1223,2023-03-12,CUST_0279,Calças,Moletom,136.39,G,Branco,False,4,Boleto,51.15,6,12
ORDER_1224,2023-03-12,CUST_0251,Calças,Social,250.93,M,Branco,False,2,Credit Card,108.74,6,12
ORDER_1225,2023-03-13,CUST_0310,Calças,Jeans,290.2,P,Branco,False,4,Credit Card,139.3,0,13
ORDER_1226,2023-03-13,CUST_0208,Vestidos,Praia,115.16,G,Preto,False,4,PIX,57.58,0,13
ORDER_1227,2023-03-13,CUST_0321,Blusas,Moletom,198.05,G,Rosa,False,2,Boleto,89.12,0,13
ORDER_1228,2023-03-14,CUST_0140,Acessórios,Cintos,66.02,Único,Dourado,False,5,Credit Card,33.01,1,14
ORDER_1229,2023-03-14,CUST_0280,Vestidos,Praia,90.15,M,Rosa,False,4,PIX,45.08,1,14
ORDER_1230,2023-03-15,CUST_0034,Vestidos,Casual,105.46,M,Vermelho,False,5,PIX,47.46,2,15
ORDER_1231,2023-03-16,CUST_0309,Acessórios,Cintos,94.14,Único,Dourado,False,4,Credit Card,47.07,3,16
